Account,Link,Followers,Audience Country,Authentic engagement,Engagement avg,Category1,Hashtags,Cost Story,Cost Post
sureshraina3,https://www.instagram.com/sureshraina3/,18600000.0,India,206100.0,233000.0,Modeling,"['#media', '#fashionable', '#transportation', '#instagood', '#entertainment', '#snowboarding']",12366.0,28854.000000000004
blythe,https://www.instagram.com/blythe/,13300000.0,Philippines,285300.0,325700.0,Cinema,"['#snowboarding', '#fitness']",17118.0,39942.00000000001
karinakross,https://www.instagram.com/karinakross/,10700000.0,Russia,329000.0,402700.0,Shows,['#fitnessmodel'],19740.0,46060.00000000001
vanessahudgens,https://www.instagram.com/vanessahudgens/,44300000.0,United States,59400.0,97700.0,Cinema,"['#foodexplorer', '#bestoftheday', '#workout', '#friendsforever']",3564.0,8316.0
ederbez,https://www.instagram.com/ederbez/,17800000.0,Mexico,215900.0,242500.0,Cinema,"['#tennis', '#foodoftheday', '#motivation', '#fun', '#summer2022', '#bestoftheday', '#selfies', '#surfing', '#smile']",12954.0,30226.000000000004
hztttao,https://www.instagram.com/hztttao/,11200000.0,Indonesia,346300.0,384700.0,Music,"['#beauty', '#sky', '#foodtime', '#goodvibes']",20778.0,48482.00000000001
anjimaxuofficially,https://www.instagram.com/anjimaxuofficially/,10400000.0,India,326600.0,416600.0,Lifestyle,"['#photo', '#swimming', '#energy', '#happy']",19596.0,45724.00000000001
elcinsangu,https://www.instagram.com/elcinsangu/,8199999.999999999,Turkey,442800.0,533300.0,Cinema,"['#foodexperience', '#instamood', '#foodforfoodies', '#crossfit', '#happyme', '#fashionblogger', '#foodaddict', '#instafit', '#sundayfunday']",26568.0,61992.00000000001
avicii,https://www.instagram.com/avicii/,6900000.0,United States,436400.0,640900.0,Music,"['#bestoftheday', '#tennis', '#smile', '#foodbloggerlife', '#colorful']",26184.0,61096.00000000001
bumkeyk,https://www.instagram.com/bumkeyk/,8900000.0,Indonesia,409700.0,490700.0,Music,"['#beautifulday', '#coffee']",24582.0,57358.00000000001
angela_aguilar_,https://www.instagram.com/angela_aguilar_/,7800000.0,Mexico,457400.0,554500.0,Lifestyle,"['#happybirthday', '#lifeisgood', '#foodaddict', '#style', '#sports']",27444.0,64036.00000000001
riteishd,https://www.instagram.com/riteishd/,13300000.0,India,273500.0,319400.0,Art,"['#lifeisgood', '#basketball', '#girl', '#holidayvibes', '#marathon', '#motivational', '#soccer', '#doglovers', '#health', '#photooftheday']",16410.0,38290.00000000001
louisvuitton,https://www.instagram.com/louisvuitton/,47300000.0,Brazil,67000.0,88700.0,Fashion,"['#healthylifestyle', '#telecom', '#friendsforever', '#foodstagram', '#money', '#foodexplorer', '#instadaily']",4020.0,9380.0
jaybnow.hr,https://www.instagram.com/jaybnow.hr/,6500000.0,Brazil,496700.0,647600.0,Music,"['#goodnight', '#marathon', '#fashion', '#amazing', '#blogger']",29802.0,69538.0
leighannepinnock,https://www.instagram.com/leighannepinnock/,8300000.000000001,Brazil,358600.0,511200.0,Music,"['#beauty', '#landscapephotography', '#manufacturing', '#foodisart', '#model', '#skateboarding', '#fashionblogger', '#foodlife', '#style']",21516.0,50204.00000000001
arcangel,https://www.instagram.com/arcangel/,12500000.0,United States,197100.0,334400.0,Music,"['#fitness', '#happiness', '#workout', '#motivational', '#doglovers', '#travelgram', '#tennis', '#smilemore', '#foodstagram']",11826.0,27594.000000000004
bclsinclair,https://www.instagram.com/bclsinclair/,19800000.0,Indonesia,133100.0,209800.0,Music,"['#sun', '#cars', '#fitnessmotivation', '#naturelovers', '#success', '#foodblogfeed', '#party', '#funtime', '#foodislifee']",7986.0,18634.0
jaspritb1,https://www.instagram.com/jaspritb1/,9400000.0,India,389000.0,447100.0,Lifestyle,"['#photographysouls', '#gym', '#fitnessmodel', '#friends', '#picoftheday', '#training', '#skateboarding']",23340.0,54460.00000000001
briandadeyanara,https://www.instagram.com/briandadeyanara/,12500000.0,Mexico,281300.0,330200.0,Undefined,"['#fashion', '#travel', '#healthylifestyle', '#smiles', '#colorful', '#getfit', '#styleinspiration']",16878.0,39382.00000000001
belindapop,https://www.instagram.com/belindapop/,14600000.0,Mexico,196800.0,282100.0,Music,"['#familytime', '#sundayfunday', '#beautyblogger', '#musician', '#holidayseason', '#fashion', '#crossfit', '#trainhard', '#picoftheday']",11808.0,27552.000000000004
davidwarner31,https://www.instagram.com/davidwarner31/,8500000.0,India,417300.0,490600.0,Sports with a ball,"['#hockey', '#blessed', '#travelgram', '#happyholidays']",25038.0,58422.00000000001
lilyachty,https://www.instagram.com/lilyachty/,10400000.0,United States,193200.0,393400.0,Humor,"['#trainhard', '#foodexperience', '#foodisart']",11592.0,27048.000000000004
aliciakeys,https://www.instagram.com/aliciakeys/,22600000.0,United States,134900.0,180200.0,Music,"['#foodexperience', '#sun', '#surfing', '#funtime', '#instamood', '#selfie', '#fashionista', '#foodheaven', '#fitlife', '#rugby']",8094.0,18886.0
taylor_hill,https://www.instagram.com/taylor_hill/,18500000.0,United States,147600.0,219300.0,Art,"['#beautyblogger', '#girlpower', '#foodislifee', '#foodnetwork', '#manufacturing', '#girl', '#cycling']",8856.0,20664.000000000004
rubyrose,https://www.instagram.com/rubyrose/,18500000.0,United States,165700.0,219200.0,Modeling,"['#foodstylist', '#friendsforlife', '#sunset', '#beauty', '#beautyblogger', '#colorful', '#boxing', '#photooftheday', '#flex', '#smilemore']",9942.0,23198.000000000004
thiagosilva,https://www.instagram.com/thiagosilva/,18600000.0,Brazil,128600.0,216300.0,Sports with a ball,"['#photoart', '#fashion', '#trailrunning', '#tennis', '#photography']",7716.0,18004.0
toni.kr8s,https://www.instagram.com/toni.kr8s/,31200000.0,Germany,94400.0,128500.0,Sports with a ball,"['#wanderlust', '#sky']",5664.0,13216.000000000002
tiagoleifert,https://www.instagram.com/tiagoleifert/,8199999.999999999,Brazil,281700.0,490500.0,Computers,"['#foodnetwork', '#friendsforlife', '#shopping']",16902.0,39438.00000000001
egorkreed,https://www.instagram.com/egorkreed/,14700000.0,Russia,221800.0,272000.0,Music,"['#fashionista', '#foodcoma', '#colorful', '#success', '#goodvibes', '#naturephotography', '#shopping', '#energy']",13308.0,31052.000000000004
thehughjackman,https://www.instagram.com/thehughjackman/,30300000.0,United States,115100.0,131900.0,Cinema,"['#quotes', '#entrepreneur', '#foodie', '#construction', '#model', '#fashionstyle', '#hockey', '#cardio', '#foodoftheday', '#endurance']",6906.0,16114.000000000002
andreavaldirisos,https://www.instagram.com/andreavaldirisos/,7400000.0,Colombia,384000.0,546200.0,Lifestyle,"['#happiness', '#yoga', '#summer']",23040.0,53760.00000000001
shikhardofficial,https://www.instagram.com/shikhardofficial/,10300000.0,India,334000.0,382000.0,Sports with a ball,"['#yoga', '#beach', '#beautyful', '#shopping', '#modeling', '#crossfit', '#sun', '#fashion']",20040.0,46760.00000000001
xavi,https://www.instagram.com/xavi/,7600000.0,Spain,353100.0,529800.0,Sports with a ball,['#fashionstyle'],21186.0,49434.00000000001
kingryan,https://www.instagram.com/kingryan/,8800000.0,United States,301400.0,456300.0,Fitness,"['#foodieforlife', '#summer2022']",18084.0,42196.00000000001
rockstargames,https://www.instagram.com/rockstargames/,22000000.0,United States,144700.0,180700.0,Computers,"['#skiing', '#workout']",8682.0,20258.000000000004
wos.ds3,https://www.instagram.com/wos.ds3/,6300000.0,Argentina,413800.0,633000.0,Music,"['#energy', '#entertainment', '#health', '#styleinspiration', '#media', '#happyholidays']",24828.0,57932.00000000001
camilaloures,https://www.instagram.com/camilaloures/,16900000.0,Brazil,155500.0,232300.0,Shows,"['#goodtimes', '#fashionstyle']",9330.0,21770.000000000004
albafloresoficial,https://www.instagram.com/albafloresoficial/,12100000.0,Spain,239900.0,323500.0,Cinema,"['#blackandwhite', '#goodvibes', '#skiing', '#family']",14394.0,33586.0
tiwasavage,https://www.instagram.com/tiwasavage/,14400000.0,Nigeria,154900.0,274300.0,Music,"['#athlete', '#lifestyle', '#instatravel', '#makeup', '#education', '#goodnight', '#instafit', '#blessed']",9294.0,21686.000000000004
dear.zia,https://www.instagram.com/dear.zia/,3700000.0,South Korea,956900.0,1100000.0,Lifestyle,"['#style', '#doglovers', '#instagood', '#naturephotography', '#flex', '#lifestyle']",57414.0,133966.0
supercarblondie,https://www.instagram.com/supercarblondie/,9900000.0,India,252400.0,400100.0,Cars,"['#foodblogfeed', '#quote', '#familytime', '#crossfit', '#football', '#foodgawker', '#art']",15144.0,35336.0
roddyricch,https://www.instagram.com/roddyricch/,6700000.0,United States,309300.0,593700.0,Lifestyle,"['#sports', '#blessings', '#fashionstyle', '#coffee', '#foodforfoodies']",18558.0,43302.00000000001
memphisdepay,https://www.instagram.com/memphisdepay/,13500000.0,France,162700.0,288800.0,Sports with a ball,"['#foodstagrammer', '#likeforlike', '#fit', '#blogger', '#happybirthday']",9762.0,22778.000000000004
staskaranikolaou,https://www.instagram.com/staskaranikolaou/,10800000.0,United States,244400.0,358700.0,Lifestyle,"['#like4like', '#smilemore']",14664.0,34216.0
mahnaz_afshar,https://www.instagram.com/mahnaz_afshar/,15400000.0,Iran,184200.0,254600.0,Cinema,"['#gym', '#foodislifee']",11052.0,25788.000000000004
therealjosephmorgan,https://www.instagram.com/therealjosephmorgan/,7800000.0,Brazil,405800.0,507800.0,Cinema,"['#trainhard', '#foodporn', '#luxury', '#picoftheday', '#snowboarding', '#naturelovers', '#colorful']",24348.0,56812.00000000001
avrillavigne,https://www.instagram.com/avrillavigne/,10500000.0,Brazil,296900.0,370300.0,Music,"['#friendshipgoals', '#fitspo', '#fashionphotography', '#boxing', '#tbt']",17814.0,41566.00000000001
amybethmcnulty,https://www.instagram.com/amybethmcnulty/,6100000.0,Brazil,463700.0,637300.0,Lifestyle,"['#foodstylist', '#life']",27822.0,64918.00000000001
officialtomellis,https://www.instagram.com/officialtomellis/,10200000.0,Brazil,263800.0,379000.0,Cinema,"['#happiness', '#friends', '#foodie', '#doglover', '#beauty', '#athlete', '#smilemore', '#photooftheday', '#lifestyle', '#holiday']",15828.0,36932.0
tombrady,https://www.instagram.com/tombrady/,11300000.0,United States,186500.0,345300.0,Sports with a ball,"['#transportation', '#foodstagrammer']",11190.0,26110.000000000004
snoopdogg,https://www.instagram.com/snoopdogg/,67700000.0,United States,38300.0,57600.0,Lifestyle,"['#foodblogfeed', '#holidayseason', '#friendshipgoals', '#party']",2298.0,5362.000000000001
iam_linyi,https://www.instagram.com/iam_linyi/,3600000.0,Indonesia,819100.0,1100000.0,Undefined,"['#naturephotography', '#realestate']",49146.0,114674.00000000001
pokimanelol,https://www.instagram.com/pokimanelol/,6000000.0,United States,492400.0,649500.0,Lifestyle,"['#fashion', '#fashionphotography', '#musiclover', '#extremesports', '#happybirthday', '#selfies']",29544.0,68936.0
narins_beauty,https://www.instagram.com/narins_beauty/,8199999.999999999,Syria,392100.0,478100.0,Lifestyle,"['#picoftheday', '#beautyblogger', '#getfit', '#holidayvibes', '#education', '#blackandwhite', '#like4like', '#tech', '#model', '#beauty']",23526.0,54894.00000000001
hudabeauty,https://www.instagram.com/hudabeauty/,49900000.0,Brazil,46600.0,77000.0,Beauty,"['#instaphoto', '#art', '#foodislifee', '#beautiful']",2796.0,6524.000000000001
sofiavergara,https://www.instagram.com/sofiavergara/,24500000.0,United States,120700.0,156100.0,Cinema,"['#fitspo', '#friendshipgoals', '#photographysouls', '#doglovers']",7242.0,16898.0
kyrieirving,https://www.instagram.com/kyrieirving/,15900000.0,United States,159200.0,241200.0,Sports with a ball,"['#baseball', '#photography', '#fitfam', '#fashionista', '#girl', '#foodtime', '#photo', '#cool', '#life']",9552.0,22288.000000000004
choi_seung_hyun_tttop,https://www.instagram.com/choi_seung_hyun_tttop/,13300000.0,Indonesia,243100.0,287400.0,Undefined,"['#construction', '#marathon', '#friends', '#fitness', '#crossfit', '#foodheaven', '#instafit', '#extremesports']",14586.0,34034.0
pedroalonsoochoro,https://www.instagram.com/pedroalonsoochoro/,9600000.0,Brazil,290000.0,399900.0,Cinema,"['#blackandwhite', '#foodbloggerlife', '#muscle', '#cycling', '#trendy', '#motivation', '#photooftheday']",17400.0,40600.00000000001
rafakalimann,https://www.instagram.com/rafakalimann/,22700000.0,Brazil,97000.0,174900.0,Modeling,['#instadaily'],5820.0,13580.000000000002
marcoasensio10,https://www.instagram.com/marcoasensio10/,13300000.0,Spain,184900.0,283700.0,Sports with a ball,"['#instadaily', '#familytime', '#yum', '#wanderlust']",11094.0,25886.000000000004
ladivaza,https://www.instagram.com/ladivaza/,6800000.0,Mexico,468500.0,571600.0,Music,"['#followback', '#foodie', '#healthylifestyle', '#surfing', '#getfit', '#beautifuldestinations', '#doglover', '#amazing']",28110.0,65590.0
dylanminnette,https://www.instagram.com/dylanminnette/,7300000.0,United States,322400.0,523800.0,Music,"['#foodtime', '#family']",19344.0,45136.00000000001
tomcruise,https://www.instagram.com/tomcruise/,6100000.0,India,459600.0,638500.0,Cinema,"['#education', '#lovequotes', '#sky', '#trailrunning']",27576.0,64344.00000000001
nidhhiagerwal,https://www.instagram.com/nidhhiagerwal/,18400000.0,India,170900.0,204400.0,Lifestyle,"['#happiness', '#friendshipgoals', '#runnersofinstagram', '#funtime', '#coffee', '#photooftheday', '#shopping', '#energy']",10254.0,23926.000000000004
andresiniesta8,https://www.instagram.com/andresiniesta8/,38800000.0,Spain,67000.0,96700.0,Sports with a ball,"['#money', '#travel']",4020.0,9380.0
karna.val,https://www.instagram.com/karna.val/,7200000.0,Russia,455100.0,535600.0,Lifestyle,"['#baseball', '#foodoftheday', '#style', '#getfit']",27306.0,63714.00000000001
rupertgrint,https://www.instagram.com/rupertgrint/,4700000.0,Brazil,576400.0,818300.0,Undefined,"['#smiles', '#foodie', '#life', '#nature', '#success', '#musician', '#foodie', '#shopping']",34584.0,80696.00000000001
mterstegen1,https://www.instagram.com/mterstegen1/,13100000.0,Spain,189300.0,285200.0,Sports with a ball,"['#goodnight', '#couplesgoals', '#beautifulday', '#followme', '#workoutmotivation', '#model', '#lifestyle']",11358.0,26502.000000000004
jorgelopez_as,https://www.instagram.com/jorgelopez_as/,9800000.0,Brazil,235100.0,385800.0,Cinema,"['#couplesgoals', '#blessed']",14106.0,32914.0
ggonekim,https://www.instagram.com/ggonekim/,5000000.0,Indonesia,607700.0,746600.0,Undefined,['#goodvibes'],36462.0,85078.00000000001
courteneycoxofficial,https://www.instagram.com/courteneycoxofficial/,12000000.0,India,233600.0,308600.0,Cinema,"['#cycling', '#pilates', '#modeling']",14016.0,32704.000000000004
skaijackson,https://www.instagram.com/skaijackson/,7800000.0,United States,272600.0,481500.0,Lifestyle,"['#styleblogger', '#gains', '#foodlover', '#foodie', '#flex', '#realestate', '#foodbloggersofinstagram']",16356.0,38164.0
diljitdosanjh,https://www.instagram.com/diljitdosanjh/,12600000.0,India,242000.0,291000.0,Cinema,"['#wanderlust', '#entrepreneur', '#outfit', '#yoga', '#sundayfunday', '#lifestyle']",14520.0,33880.0
kiernanshipka,https://www.instagram.com/kiernanshipka/,8199999.999999999,Brazil,281300.0,455800.0,Cinema,"['#travelphotography', '#instapic', '#extremesports', '#makeup', '#nature']",16878.0,39382.00000000001
loud_babi,https://www.instagram.com/loud_babi/,9300000.0,Brazil,250400.0,404200.0,Lifestyle,"['#gains', '#snowboarding', '#strength', '#tech', '#life', '#funny']",15024.0,35056.0
grefg_official,https://www.instagram.com/grefg_official/,7000000.0,Spain,427500.0,530500.0,Computers,"['#love', '#doglover', '#gym', '#music', '#foodgrammer', '#crossfit', '#athlete', '#foodexplorer', '#runnersofinstagram']",25650.0,59850.00000000001
angeldimariajm,https://www.instagram.com/angeldimariajm/,15900000.0,Argentina,156400.0,230100.0,Sports with a ball,"['#money', '#foodinspo', '#surfing', '#realestate', '#friendsforever', '#flex', '#fashionblogger', '#beauty', '#fun']",9384.0,21896.000000000004
alvaromorte,https://www.instagram.com/alvaromorte/,12500000.0,India,212700.0,291200.0,Cinema,"['#dogsofinstagram', '#fitlife', '#workoutmotivation', '#follow4follow']",12762.0,29778.000000000004
playstation,https://www.instagram.com/playstation/,28800000.0,United States,103800.0,126800.0,Computers,"['#photographysouls', '#follow', '#foodgawker']",6228.0,14532.000000000002
yungmiami305,https://www.instagram.com/yungmiami305/,5100000.0,United States,246400.0,731400.0,Lifestyle,"['#vacation', '#motivation', '#happy', '#travel']",14784.0,34496.0
shaq,https://www.instagram.com/shaq/,22500000.0,United States,124000.0,163000.0,Lifestyle,"['#beautifuldestinations', '#photographer', '#foodinspo', '#foodaddict']",7440.0,17360.0
karljacobs,https://www.instagram.com/karljacobs/,3900000.0,United States,732300.0,954700.0,Undefined,"['#travelgram', '#fitfam', '#likeforlike']",43938.0,102522.00000000001
francinyehlke,https://www.instagram.com/francinyehlke/,15000000.0,Brazil,110200.0,240800.0,Beauty,"['#love', '#skiing', '#outfit', '#goodvibes', '#foodbloggersofinstagram', '#fitnessmodel', '#modeling', '#photographysouls', '#athlete', '#marathon']",6612.0,15428.000000000002
tamerhosny,https://www.instagram.com/tamerhosny/,21700000.0,Egypt,137700.0,167900.0,Music,"['#realestate', '#picoftheday', '#sports', '#styleinspiration', '#transportation']",8262.0,19278.000000000004
